"item","prompt"
"hellaswag.5606","Putting in contact lenses: A woman is seen speaking to the camera while sitting in a chair. She then holds up a contact lens and puts one in her eye. She puts another contact in her eye and smiles to the camera.

Playing blackjack: A band is playing, a person is seen smoking a cigarette, as well as people bartending and speaking to one another. In the end more people are seen enjoying the casino and moving around.

Cars & Other Vehicles: How to deal with a minor car accident. Mentally note the other car's license plate number, make, model and color. There's a chance that the other driver may try to drive off, especially if they're at fault. As soon as your car stops moving, look at the back of their car. Note the license plate number, and keep repeating it out loud until you can write it down. Do the same with the make, model and color.

Relationships: How to make someone fall out of love with you. Call, text, and message them constantly. Over communicating with a person can be just as destructive to a relationship as failing to communicate with that person. Make yourself appear needy and insecure by constantly check-in with them via phone call, text, or direct message. Further your cause by contacting them at inappropriate times, such as in the middle of class, a meeting, or a family meal. This will demonstrate that you have little respect for boundaries.

Cheerleading: The video shows clips of various fails in athletics where people fall through mistakes and hurt themselves accidentally. There are three girls on a field where on slips and falls. Another set of people hurt themselves when one person does a wrong back flip and falls.

Work World: How to use the team dimensions profile. Decide if you want to use the online team dimensions profile or the paper-based booklet. Both versions use a series of 12 sets of statements where the user ranks four statements on a most like me to least like me scale. The online version scores itself once all of the statements are ranked and the paper-based version is scored by the user.  Find an authorized distributor and purchase your profile (s).. If you're using an online team dimensions profile skip to step 14.

Pets and Animals: How to exercise a hamster. Provide the cage with a hamster wheel or "" tread-wheel "". This is a wheel that turns about when the hamster steps inside and causes the hamster to run as he continues to turn it around. When choosing a hamster wheel or tread-wheel, the following is recommended : Ensure that the wheel is solid. If your hamster chews a great deal a solid metal wheel is best. Never use a mesh or barred wheel-these can cause serious injury because the feet can get stuck between the slats or bars.

Food and Entertaining: How to make absinthe cocktail. Mix a simple blend. Add 3 parts ice-cold water to 1 part absinthe. For a single serving, this is roughly 3 ounces of absinthe (or 3 shots) to 1 ounce of absinthe (or 1 shot). For each single serving, stir in 1 teaspoon of sugar. Alternately, absinthe can be sipped neat if you prefer the undiluted taste.

Computers and Electronics: How to deactivate a net10 phone. Consume all your remaining airtime balance. It would be best to make the most out of the service while you can, so use any airtime you still have on your net10 phone. Make calls or send out text messages until your balance reaches zero.  Do not top-up your net10 number. Your account will automatically deactivate if it doesn't have any airtime left at the end of the current month.

Snow tubing: Various people are seen sitting in tubes and lead into them pushing themselves along and riding down a snowy mountain. More clips are shown of people riding down the mountain as well as sitting at the bottom and racing with others.

Food and Entertaining: How to clean your hair with beer. De-carbonate your beer. Pour a bottle or can of beer into a jug or bowl and let it sit overnight or throughout the day. The more air surface your beer is exposed to, the faster it will oxidize and become flat."
"hellaswag.5780","Health: How to prepare for a pap smear exam. Schedule your appointment for a week after your period ends. It is important to try to avoid scheduling your pap smear for when you will be menstruating, so aim for a week after your last menses. The test can be done when you are on your period, but to get the best results, it is important to try to avoid this.  Avoid douching in the days before your exam. Stop douching at least two to three days before your exam.

Scuba diving: Many fish swim around the man while he moves his hands around and another person swims into frame. The men continue swimming around the fish and the camera pans around the area.

Finance and Business: How to file for emergency custody. Understand what emergency custody is. Generally, custody determinations take several months to decide. At the end of the process, the court will award legal and/or physical custody to a parent, or to both. Sometimes, however, emergencies require that a child be removed from a parent's custody. What qualifies as a sufficient emergency is generally determined by your state's statute.

Pets and Animals: How to stop a kitten from jumping onto high places. Provide indoor cat trees. Cats like to be up high, so jumping onto high surfaces is normal. Providing safe options for your cat can be the best solution. Cat trees are a type of vertical cat furniture that gives the cat a safe and cat-specific outlet for climbing. Cat trees have carpeting, platforms for sleeping, and different levels for the cat to jump and climb on.

Windsurfing: A man sails on a sailboard on front the mountains. The man meets also a person sailing in the ocean. The man falls from his sailboard, but he immediately gets up and continue sailing.

Home and Garden: How to paint a high ceiling over stairs. Cover the stairs and railing with drop cloths. No matter how careful you are, there's a good chance a few drips will fall on the stairs when you paint. Use drop cloths or old sheets to protect the stairs.  If there are any hanging pictures or removable fixtures on the walls of your staircase, you may want to remove them before you begin painting. Be very careful when walking on the stairs, especially if they are wooden, as the cloth will make them slippery.

Sports and Fitness: How to have a good basketball shot. Get a basketball and hoop. You can't practice without either of them.. Hold the ball.  Put your strong hand anywhere on the ball because that will be your shooting hand. Place your other hand on the side of the ball closest to you.

Food and Entertaining: How to make bread in a can. Preheat oven to 375 degrees.. Clean and prepare coffee can. Only use a can that is free or damage and/or rust. Clean with hot soapy water and rinse well. Dry with a clean cloth and make sure lid is also clean and dry.

Pets and Animals: How to help your cat love his crate. Start as young as possible. If you have the option, start crate training your cat very early. A small kitten will adapt easier to a crate than an adult cat that has a lifetime of crate distrust built up.  However, starting crate training early in life is not always possible and that shouldn't dissuade you from trying. Just because you have an adult cat, for instance, that doesn't mean it can't grow to love its crate.

Futsal: Man is walking to a bench tie his laces and waks to a futball field and holding a ball with his foot and its watching a futsal game. Man in the green grassy futball field start doing tricks with the foot and the ball showing how to do it.

Personal Care and Style: How to remove mascara. Use a dab of coconut oil. Coconut oil quickly removes regular and waterproof mascara, plus it moisturizes and smooths your skin. Because it is a solid at room temperature, rub a pea-sized scoop between your (clean! ) fingertips until it becomes soft and spreadable."
"hellaswag.4129","Computers and Electronics: How to climb a brick wall. Plan your route first. Regular climbing techniques will only work if some of the grout between bricks is missing or if bricks are jutting out. Basically, if the wall is perfectly smooth, you're not going to be able to climb it with standard techniques. Look up the wall, and see if you can find enough handholds and toeholds to get you up the wall. Try to visualize your climb up the wall.

Beer pong: We see the outside of a restaurant with a snow like graphic on the bottom. We see men inside the bar and one man speaking into a microphone. We then see ladies playing beer pong against a team of men.

Knitting: A reclining woman knits with her hands. The woman talks without facing the camera. The woman smiles without facing the camera.

Preparing pasta: A chef is standing in a kitchen. He puts pasta into a large pot. He stirs the ingredients in the pot.

Computers and Electronics: How to cook riblets. Season the riblets and preheat the oven. Get out 2.2 pounds (1 kg) of pork riblets and sprinkle them with salt and pepper according to your taste. Rub minced garlic into the riblets for a little extra flavor. If you want spicy riblets, use up to 1 tablespoon (8 g) of minced garlic. Turn the oven on to 275 degrees f (135 degrees c).

Hitting a pinata: A woman spins a young boy in circles. The boy is holding a long stick and wearing a blindfold.

Relationships: How to choose between best friends. Don't choose sides. First, try to salvage both relationships by staying out of the situation as much as possible. It can be a tricky tightrope to walk, but it's often the best approach.  Simply listen if one friend talks bad about the other friend. Don't try to rush to their defense but don't agree, either.

Removing ice from car: A woman in a red jacket is outside of the garage brushing off the snow on her trunk. Once all the snow is gone, she opens the truck and begins talking to another lady.

Computers and Electronics: How to manage your passwords. Avoid using easy-to-identify-and therefore easy-to-hack-passwords such as family names, birthdays, house numbers, phone numbers. In particular, never use a social security number as a password. Hackers have become expert at decrypting social security numbers based on knowledge of how they are assigned to individuals.  Brainstorm a short list of passwords that you will remember. Have passwords handy before you are prompted to create one helps to take the pressure off and prevent you from creating easily decrypted passwords.

Education and Communications: How to select an ielts coaching center. Ensure that the institution is reputable. A reputable and well known institute is more likely to have a larger student base, with more resources and opportunities for exposure. This will help in interacting with others who are also planning on similar careers and thus lead to the exchange of ideas and information.  Learn about the quality of the teachers. The quality of teachers is of utmost importance, as ielts depends heavily on the expertise of trainers.

Personal Care and Style: How to pluck your eyebrows. Soften the skin around your brows. When the skin there is soft and supple, the hairs slide out much more easily. Plucking skin that is dry and stiff will make the experience more painful."
"hellaswag.1749","Computers and Electronics: How to create a tilt shift effect in zoner photo studio pro 15. Find an appropriate image to create the effect with. You will want to have a landscape type of photo, and something with parts of it that can be brought out using blurring.. Open up the image in zoner photo studio and make sure you are in the editor part of the program.  Click on effects] ] tilt-shift effect. This will open up the dialog with several sliders.

Work World: How to get a job if you are under 16 (usa ). Find a job. Look for basic service sector jobs. Look online for jobs in fast food, restaurants, stores, cafes, and movie theaters. With all the limitations on your hours and your lack of experience, it will be difficult to find jobs in more competitive sectors. Alternatively, call or stop by places that you are interested in.

Health: How to prevent uterine cancer. Eat a balanced diet. Ingesting the right foods is one of the most important elements of maintaining a healthy lifestyle and reducing your risk of cancer. Include plenty of fruits and vegetables in your daily diet. Aim not just for quantity, but for variety. Studies have shown that consuming a wide variety of fruits and vegetables has a significant impact on overall health.

Education and Communications: How to send a message forward in time. Get the needed supplies listed under "" things you'll need "".. Write a letter to yourself as if you were someone else. ( i.e. use "" you "" instead of "" i "" ). Write down anything you'd like yourself in the future to remember, or just give your future self some encouragement.  Who knows, maybe you'll need it one day.. Write the letter in any format you want to write it in, it doesn't have to be formal.

Health: How to take a chance. Evaluate the risk. For most people, the fear of not having control of an outcome is the greatest deterrent to taking a risk. Intelligent risk-taking doesn't mean approaching life with reckless abandon. It means being informed of the possible outcomes, weighing possibilities, and making informed decisions. Having confidence in yourself and your abilities-despite any outcome-helps you move forward with risk-taking.

Home and Garden: How to build a solar lantern. Decide which color led lights you would like to use. You can choose from different color led lights that will be powered by the solar energy you are collecting. Once you've decided, purchase all the items, listed under the things you'll need.  Arrange your parts neatly on a table and take note of what everything is and what every part will do. Familiarize yourself with the parts as this will make it easier for you to build the lantern.

Work World: How to build a window farm. Have one empty bottle for each type of plant.. Cut off the bottoms of each bottle with the blade.. Hold each bottle inverted (neck down) and place a few clay fired pebbles into the bottles through the sliced-off bottom.  If the pellets have a tendency to fall out of the bottle's mouth, place a piece of cloth in the neck and then add the pebbles. These pebbles act as soil, holding enough water for the roots and also allowing for air to pass.

Health: How to treat breast cysts. Determine your risk for breast cysts. Women between the ages of 40 and 60 are more likely to develop lumps or cysts within the breasts. Hormonal changes can cause cysts to develop, so you may notice breast cysts develop right before your menstrual cycle begins.  Remember that breast cysts are not cancerous. Many women develop breast cysts in the years leading up to menopause.

Snow tubing: A person in a green jacket walks around on the snow. A young girl lays in a tube on the snow. She is then pushed down the ramp. Eventually she comes to a stop.

Health: How to strengthen your lower back. Make a hip bridge. The hip bridge also works to strengthen the muscles in your lower back and core that support your spine, putting you at less risk for lower back pain. Lay on your back for this exercise with your knees bent and feet flat on the floor, as you did for pelvis tilts.  Lift your hips toward the ceiling, keeping your knees bent and engaging your core. Stop when your hips are even with your knees, such that you could draw a straight line (or a bridge) from your knees to your shoulders.

Family Life: How to add notes to your child's lunch box. Use notes to provide encouragement. All kids need encouragement to help them feel more confident and boost their self-esteem. Use lunch boxes notes to provide them with that added support."
"hellaswag.1010","Beach soccer: People are standing on side of a sandy court on seashore. Men are playing beach soccer in a sandy court. Men are siting on a white table watching the game.

Pets and Animals: How to treat blood mite in canaries. Take your bird to the vet. It may be tempting to take the canary back to the pet store where you bought it, but there is a chance that the employees will not be able to correctly recommend a good treatment. If you find that you have an infestation, take your bird to the vet. The vet can correctly diagnose the type of mite and provide advice on proper treatments. While your local vet may be able to handle birds, it is best to find an avian or exotic pet veterinarian.

Beer pong: They all start throwing ping pong balls in attempt to get them to land in a red solo cup. Suddenly, one of them falls backwards into the table and the table falls. All the men start laughing, pull the table off of the man, and only one of the men go to help the person up.

Walking the dog: Two animals are seen on the ground followed by a cat and dog. A cat is shown carrying a leash in it's mouth with a dog following close behind.

Removing ice from car: A man is in a snowy parking lot. He is using a brush to wipe snow off the back windshielf of his car. He glances at the camera, then keeps wiping.

Home and Garden: How to install plantation shutters. Put the frame together. Each shutter frame should come in four pieces. To put them together, use the plastic connectors which should have come with the shutters and gently tap the connector into the coinciding slit in the frame pieces using a rubber mallet.  Make sure your frame is even-the left and right sides should be connected to the top and bottom sides. Pieces should most likely be labeled, making this easy.

Computers and Electronics: How to make bacon wrapped scallops. Choose your scallops. You want large scallops which are nice and white. They shouldn't be too wet or too dry. Look for a uniform shape, as opposed to scallops that look shredded and destroyed these are signs that they have been mishandled. Most are wet-packed, but dry-packed and diver-caught scallops are higher quality.

Using parallel bars: A man is on a physical therapy rail in a building. He uses the railing to help himself guide and walk forward.

Finance and Business: How to stop wage garnishment in arizona. Identify why your wages were garnished. In arizona, a person can garnish your wages in a variety of situations. For example, if you owe child support, then your wages can be garnished. Also, your wages can be garnished because you owe someone a debt. Once that person prevails in a lawsuit against you, they can get a judgment from the court.

Playing piano: A boy plays piano in a living room where there are two people. A person next to the boy film the boy playing the piano.

Health: How to diagnose muscular dystrophy. Pay attention to frequent falls. Because muscular dystrophy affects the muscles, it can cause you to fall frequently. Similarly, it can cause difficulty with getting back up, or even just getting up out of bed."
"hellaswag.8272","Food and Entertaining: How to eat daylilies. Eat them raw. You can harvest the small shoots that begin to grow in early spring. Simply cut them off at the soil before they reach 8 inches (20 cm) tall. Any taller than this and they will become fibrous and tough. Cut off the outer leaves and eat the tender inner portion.

Spinning: Several people are on bikes in a room. They all peddle in place. The camera pans back and forth between them.

Making a lemonade: A woman is standing in a kitchen at the island in front of a blender and various ingredients. She places apples and sugar into the blender with ice, and blends them together. She then pours the mixture into two glasses while she continues talking.

Home and Garden: How to clean old hardwood floors. Sweep your floors daily. Daily maintenance will help keep old hardwood floors in the best shape. Sweep or dust-mop them daily to remove dirt, dust, pet hair, and other debris.  A microfiber towel is also great for removing dust.. Vacuum using the bare floor setting weekly.

Sports and Fitness: How to clean a glock. Point your glock in a safe direction. Make sure there are no people or pets in the direction you are pointing in.. Press in on the magazine release to remove the magazine.  Your fingers should remain outside of the trigger guard.. Use four fingers of your free hand to pull the slide back to eject any rounds that are in the chamber.

Holidays and Traditions: How to bedazzle your birthday candle. Cover your workspace with butcher paper. Grab a clean bowl and an empty paper plate. You'll fill the bowl with your mod podge and then use the paper plate to catch errant glitter.  Pour mod podge into the bowl. Have everything ready to go including the glitter bottles (opened), candle unwrapped and paint brush tapped for loose bristles.

Health: How to juice to lose weight. Buy a juicer. The essential tool for following a juice-based diet is a juicer. You can purchase either a cold press juicer (also known as an auger-style juicer) or a juice extractor. Juicers can vary widely in price (anywhere from $50 to over $400) and come in a variety of sizes. An auger-style or cold press juicer are typically more expensive.

BMX: People competes bike cross in a field. People bike on a bumpy track where a crowd gather to watch the bike cross competition. A biker falls on the ground.

Trimming branches or hedges: A man talks with a saleswoman who trims a plant in a pot, then the man put away the plant. After , the man puts a bush on front the saleswoman who trim it while the man points the plant and talks with the woman.

Putting on shoes: This man is showing viewers how he puts his socks on while he sits in his wheelchair. First he lifts one leg up onto the other leg and he puts one white high knee sock on.

Cars & Other Vehicles: How to brighten your car's yellowing headlights. Make a trip to your local auto parts store and pick up a headlight lens restorer.. Start off by washing the headlights and drying them. This should be done in the shade."
"hellaswag.8325","Hanging wallpaper: A woman is standing on a ladder wiping the wall with a rag. The woman then brings in large rolls of wall paper. The woman then measures and applies the wall paper.

Finance and Business: How to be a republican around democrats. Make eye contact and act friendly. Though you may not share the same goals as democrats, you can still seek to maintain a demeanor around them that is friendly and positive. This way, you can all still interact and get along, despite your political differences.  When you first see a democrat, greet him or her in a courteous manner and show the respect of a handshake or a wave when you say, "" hello. "" maintain eye contact with them to show them you are willing to engage in a positive way with them.

Health: How to heal eczema fast. Apply an anti-itch cream. You can get anti-itch creams over-the-counter at your local drugstore. Look for calamine lotion or cream formulated for red, irritated skin that contains at least 1 percent hydrocortisone. Apply it to the affected area for instant relief. You may keep anti-itch creams on hand at home or in your bag so you can apply it when your eczema flares up.

Relationships: How to end a long distance relationship. Understand your feelings. Ask yourself why you want to break up with this person, and identify all of the things that make you unhappy in the relationship. Make a list of the things that bother you. Is the distance the problem, or is your partner the problem? Consider whether you can change any of these things, or whether they are simply immutable side-effects of a long-distance relationship. If you are undecided, make a list of positives and negatives: reasons to stay in the relationship, and reasons to leave it.

Playing rubik cube: A person puts a rubiks cube on a table. The person then solves the puzzle as the clock in front of him ticks away. The person finishes and puts the cube down.

Health: How to save money on yoga lessons. Shop around. One of the easiest ways to save money on yoga classes is to compare rates. Chances are your community has multiple gyms or yoga studios that offer yoga classes on a regular basis. Compare rates for individual classes and monthly or annual passes to find a space where you can save money while practicing yoga. Call, visit, or check out the websites of multiple gyms and studios in your area.

Sports and Fitness: How to drive a bass boat. Launch your bass boat carefully. If you're launching your boat from a vehicle trailer, make a plan beforehand and bring a friend or two to help. Slowly back the trailer into the water, then put your vehicle in park and apply the parking brake. Start the boat's motor once it's in the water, undo the winch hook on the trailer, and slowly back off and away from the trailer. Keep an eye on your surroundings at all times.

Sports and Fitness: How to get tight abs. Eat well. Before you start thinking of tightening your abs, you've got to work on shedding the fat above them. One of most important ways to do this is to make sure you keep a healthy diet. You don't have to count calories, but you should focus on eating three healthy meals a day and cutting down on foods that are high in fat and sugar. Here's how to do it :.

Getting a piercing: A woman is shown in wal-mart, laughing and choosing earrings from a rack. She sits in a chair, and an employee shoots an earring into her lobe with a piercing gun. She cringes in pain as it enters her ear.

Health: How to perform the medicine ball sit up exercise. Find a partner. Sit facing them with your knees drawn up. Place your feet on top of theirs or vice versa. Then, lie down so that you are face up. Make sure your lower back is touching the floor.

Personal Care and Style: How to clean rubber boots. Wipe away light dirt and grime. If your boots aren't especially dirty, you can usually clean them easily with a damp cloth. To prevent dirtiness from building up on your boots and causing longer cleaning times, do this after each time you use your boots."
"hellaswag.9949","Health: How to be productive at work. Prioritize your assignments. Complete the most urgent assignment first. Don't put off an important assignment for easier projects. If you start to put off a tougher project, you'll continue to use excuses why not to finish the task at hand. Productivity doesn't always mean completing a large pile of work.

Education and Communications: How to read latitude and longitude on a map. Get familiar with the concept of latitude. Latitude is a measure of distance north or south of the equator, which is an imaginary horizontal line around the exact mid-point of the earth between the 2 poles. The earth is divided up into 180 latitude lines on either side of the equator, called parallels. These parallels run horizontally around the earth, parallel to the equator. 90 of them are north of the equator, while the other 90 are south of it.

Pets and Animals: How to avoid vicious dog attacks on your small dog. Know the signs of aggression in dogs. By noticing signs of aggression in other dogs, you can quickly remove and protect your dog from a potential attack. Aggression in dogs usually begins with warning signs and then culminates into an attack. However, the time between warning signs and an attack can be very quick. For example, it can be as quick as two to three seconds.

Computers and Electronics: How to judge heifers. Make sure the feet sit squarely on the ground. Check the heifer's hooves when it's standing. Weight should appear evenly distributed, meaning the feet sit evenly on the ground without bending too far in or out. While heifer's hooves usually point slightly outward, hooves should be facing mostly forward and lay flat on the ground.. Check that the hips, hocks, and hooves are aligned.

Computers and Electronics: How to work and stay happy as an expatriate in the middle east. Do be sensitive to cultural issues. Countries like saudi arabia and yemen are still very culture bound in terms of religion, faith and god consciousness. It is quite a normal occurrence to see people praying on the road, in front of shops or any other place suitable, during the respective prayer times.  In saudi arabia, do not socialize openly or in public places with members of the opposite sex. In saudi arabia, all or most females are covered in headgear.

Beer pong: Several tables are set up in a large room. Several groups are playing beer pong. Some people are cheering about winning. Others look upset about losing.

Youth: How to end a romantic relationship (teens ). Make sure you are actually ready to break up. That is, everyone fights in relationships sometimes. In the heat of the moment, you may decide it's time to let the person go. However, if you take some time to cool down first, you may realize that what happened isn't as much of a big deal as you made it. You don't want to break up and then regret it a day or two later.

Bathing dog: We see a small dog in a bathtub with the title over the top. A person wets the dog and puts shampoo on it. The person washes the dog with their hands.

Home and Garden: How to escape from an old style pow camp. Choose how to start escaping. It needs to be as close to the wire or perimeter as possible, but be in a dormitory or area where the tunnelers can work 24/7, in relays, with lookouts and distractions. Another thing to remember is a cover. If this is a real pow camp, then the guards will search under furniture. What is needed, is an area that they won't search.

Plataform diving: Two boys walk down a sidewalk near a pool. There are lots of people doing different things in and around the pool.

Personal Care and Style: How to do chrome eyes. Put eye shadow primer on your lids. Makeup primer is a good foundation for any eye shadow look, but it's especially important when you're using bold shadows. Nothing will ruin your chrome eye makeup more than it creasing or smudging all over your face."
"hellaswag.1598","BMX: A scoreboard and large video screen are shown. Bikers launch down a very tall ramp onto a dirt bike track. The bikers race around the bumpy track.

Health: How to prevent kidney cancer. Get an annual checkup. An annual checkup is important to detect health problems, including ones that may be serious like kidney cancer. Establish yourself with a primary care physician and make sure that you get a checkup at least once per year.  You should also see your physician if you notice any problems that require attention. For example, if you are concerned about the health of your kidneys, then make an appointment with your physician to see what is going on.

Computers and Electronics: How to use the curves adjustment. Open the image that you want to experiment with in your program. You will want to make sure that it has varying shades, such as this image here.. Make sure that your layers dialog box is open.  Click on the small circular icon for your layer options. Choose curves...for the curve adjustment tool.

Cleaning sink: They then start to pour some vinegar down the sink. They watch it all go down the drain and then pour in some more vinegar. Then they start to add in more baking soda.

Work World: How to make money locating property for a finder's fee. Look for property that is for sale by owner. Real estate that is represented by a realtor will not work if you are trying to get a finder's fee. The realtor essentially takes your place as the intermediary. You might find properties for sale by owner on websites like craigslist or other classified real estate sites. You also might find property by driving around neighborhoods that you think have potential.

Finance and Business: How to calculate workers compensation. Report a legitimate work-related injury to you supervisor. Your supervisor will then report it to your human resources or safety department, who will then pass it on to their worker's compensation insurance carrier. Discuss it with your immediate supervisor first so that all members of your place of employment are involved and aware of the situation. It is best not to go over someone's head, even for what seems like an emergency. Your workplace may have a particular procedure that you are required to follow.

Computers and Electronics: How to choose the best cables to get the most from your television. Check the television sticker. Look on the back or side for a sticker that shows the manufacturer, model number, serial number, and date of manufacturer. For example, you may find that your television is a samsung j5500.  Search the internet for the manufacturer and model number. The inputs and outputs technical specifications tell you what audio and video connectors are used for that model.

Food and Entertaining: How to grill corn on the cob. Choose your corn wisely. Look for the freshest, most barely-ripe corn available, preferably at a farmer's market. Choose bright green husks, tightly attached to the ear. The stalks should be a light yellow and the ends of the silks a light brown. While you are at the market, don't be afraid to peel back the husks just enough to reveal a few rows of kernels.

Futsal: The game continues and two men knock each other down before the red team scores a goal and a replay is shown. The yellow team tries to score and is blocked multiple times before finally scoring and a replay of this goal is shown twice.

Home and Garden: How to do a tile mural on a bar top. Choose the type of tile you would like to use. Usually you will want to choose a type of tile that reflects your decorating colors, sports team or theme. Go to a hardware store to look through the various choices of glass, ceramic or stone.  Another option is to create a tile mural with pennies. By placing pennies in a design, you can lay down a copper surface on your bar top.

Education and Communications: How to transfer video. Connect your mobile device with your computer. Connect your ios mobile device to your mac computer using the usb cable included with purchase. Itunes will open automatically once the device is connected."
"hellaswag.2785","Education and Communications: How to write an expository essay on an animal. Think of a topic. The first step to writing a solid expository essay is to settle on a topic. As you already have animals as an overarching theme you'll need to specify further. What animal are you writing about? An expository essay is an essay that provides the reader information about a particular topic. To write an expository essay on an animal, you'll have to choose an animal and provide a variety of information on that animal.

Carving jack-o-lanterns: The woman flicks on a disposable lighter. The lighted jack-o-lantern is seen once again moving on it's own on the black table. The video ends and shows a split screen with samples from three other videos the woman has made, with a "" subscribe "" button in the middle.

Computers and Electronics: How to write a dear john letter. Decide whether you want to a) hurt the other person a lot, or b) cause them minimal pain. That's it. You only get those two choices.  If you choose a), the letter is easy. Just list their bad points in as clever and witty a way as possible and make it clear you are rejecting them as a potential lover because you can do better.

Hand car wash: We return and see men in a car wash washing cars. A man pulls money from his pocket and we see cars being washed. We see a man count his money at the car wash then a newscaster speaks in front of the car wash.

Relationships: How to get someone to break up with you. Avoid or ignore them. Don't pick up their calls or answer their texts, and ignore them if they ask to spend time with you. This sort of physically distancing from your partner will likely indicate to them that something is wrong in the relationship.  Keep in mind this will likely also cause more drama and anger from your partner, which may then lead to angry voicemails and "" surprise "" visits that could get ugly.. Blame them for the problems in the relationship.

Food and Entertaining: How to make carrot halwa. Prepare the carrots. Wash and peel four large carrots. Make sure to scrub the carrots clean. Then remove the peels with a vegetable peeler. If you do not have large carrots, wash and peel about eight small or medium sized carrots.

Pets and Animals: How to keep finches groomed. Gently mist your finches with a water bottle every day. This will mimic a light rainstorm, dampen the birds' feathers, and allow them to better groom, clean, and straighten the plumage. Do not spray the finches directly in the face. Instead, set the water bottle nozzle on the "" mist "" or "" spray "" setting, and gently mist the finches from outside the top of their cage. Set aside a specific water bottle that you use only for this purpose.

Education and Communications: How to publish a poem. Title the poem. Pick a title that you feel is representative of the poem as a whole. Go for a title that will be eye catching and engaging to the reader. It should tell the reader a little something about what the poem is about. You can always call the poem "" untitled "" if you'd prefer not to give a specific title.

Home and Garden: How to mold plastic. Prepare the master part. The master part is the item that you will use to create the mold. To prepare the master part, first wipe down or wash the item. Once clean and dry, apply a release agent to the original item-this will ensure that the master part will pop free from the mold. Coat the item with a layer of bubble buster-this product prevents the formation of air bubbles around the master part.

Computers and Electronics: How to quickly do a reading log. Commit to prep works. You may not want to devote much time to prepping for your reading log. However, a little prep work will help you stick with the log and finish it efficiently.  Find a book that you enjoy reading. If your teacher allows you to select which book you want to read, you can find one that you enjoy reading.

Personal Care and Style: How to use your fitbit to monitor your sleep. Wear the fitbit flex tracker before you hit the sack. Strap it around your arm firmly but not too tight.. Put the flex into sleep mode."
"hellaswag.5642","Making a lemonade: A woman is standing in the kitchen, she is talking with her hands and explaining how to make some sugarless lemonade. She turns to the counter where the ingredients are, she grabs a lemons and begins to cut it in half.

Education and Communications: How to use modern psychology to live a miserable life. Accept that you might be one of the people built to be miserable. Blame the cortical lottery. About half of all humans are born in the negative half of the "" affective style "" spectrum. In a nutshell, some people are just born pessimists. Thanks to your genes, you are predisposed to focus on threats, and lack confidence to deal with them.

Computers and Electronics: How to change adobe illustrator to cmyk. Open adobe illustrator. Click the illustrator icon on your desktop, or find it in the search panel at the lower left corner of your screen (click the windows icon to open the search bar). If you have a mac, click the finder icon in the lower-left corner of your dock. From the go menu, select applications and scroll to adobe illustrator. Or, if illustrator is pinned to your dock, click the illustrator icon.

Work World: How to ace a job interview (teenage girls ). Dress appropriately. If you're going to an interview, you need to dress professionally. Jeans and t-shirt will not impress an interviewer. Even if it's just a casual, part-time job, dressing up will help you make an impression. Choose a nice blouse and dress pants or a skirt.

Relationships: How to search for classmates online. Look up their name in a general search engine like google.com or yahoo.com. For a more specific people search engine look to sites like wink.com and. You can also use a free friend-finder board like the one at.  Search social networking sites like myspace.com or facebook.com or google + for your old friend. These sites can automatically find classmates if you provide educational information.

Preparing pasta: Green paste is in a pot and is mixed with milk. The pasta is pour in the pot with the sauce and cheese. When ready the pasta is serve in a white plate.

Shuffleboard: A small group of men are seen standing on a boat with one pushing a shuffleboard. The men then begin playing shuffleboard with one another while taking turns.

Health: How to overcome adversity. Define and prioritize problems. When experiencing adversity, you can easily become distracted with minor setbacks and disappointments. These can quickly add up and become overwhelming. It's important to differentiate between minor inconveniences or disappointment and real obstacles to achieving your goals. For example, losing your ride to school and having to take the bus is an inconvenience; losing your job and no longer being able to afford classes is a major obstacle to graduating college.

Doing fencing: A large group of people are seen standing around a gymnasium with people fencing in between. Close up shots are shown of people fencing back and fourth. People continue to fence with one another as people watch on the sides.

Education and Communications: How to find atomic number. Find a copy of the periodic table. If you don't have one handy. Every single element has a different atomic number, so there are no quick rules to learn. It's either find a copy of the periodic table, or. Most chemistry textbooks have a periodic table printed on the inside cover.

Personal Care and Style: How to shrink leather shoes. Be cautious when using this method. Water has the potential to damage leather, and if you use too much your shoe may become stiff, stained, or cracked. Optionally, you may apply a leather guard or leather protector solution to the surface you plan on treating, but this may make the shoe more resistant to water treatment."
